URL
https://universe.roboflow.com/tu-hdqmu/granular-material-detection
https://universe.roboflow.com/king-mongkuts-institute-of-technology-ladkrabang-jlx4d/paddy_classification
https://universe.roboflow.com/petro-telishevskyi-ewaoc/instance-segmentation-puzzle
https://universe.roboflow.com/optimaize/panneau-dataset
https://universe.roboflow.com/mohamed-el-kasaby-6alzv/valhhrevsdvs
https://universe.roboflow.com/guerin-agossadou-knqcx/tomatoes2-inzgt
https://universe.roboflow.com/optimaize/solar-panel-qomfs
https://universe.roboflow.com/segmentdesign/design-segment
https://universe.roboflow.com/pibulsongkarm-rajabhat-university-phtzx/motorcycle_traffic_intersection_model-9zgnv
https://universe.roboflow.com/electasolar/nl-solar-panel-seg-v2
https://universe.roboflow.com/adeosrl/buspartssegmentation
https://universe.roboflow.com/giorgio-mastrota-j5rdy/tesoro-5dd3s
https://universe.roboflow.com/fariha-sultana-rini/main-5deuc
https://universe.roboflow.com/segmentation-yolov5/yolov5_seg-tm3yy
https://universe.roboflow.com/internship-tvkfo/road-lines-segmentation
https://universe.roboflow.com/wrinkle-bucket/wrinkle-rkcym
https://universe.roboflow.com/arecanut-gqghs/seg_arecanut
https://universe.roboflow.com/ntust-nd7hb/erhu-detection
https://universe.roboflow.com/kibot/kibot_6
https://universe.roboflow.com/descale/crystals_60x_orientation
https://universe.roboflow.com/trashdetection-bybri/trash_taco_archisman
https://universe.roboflow.com/croma/croma
https://universe.roboflow.com/aef/wer-xkh7y
https://universe.roboflow.com/onur-yozcu-mnre3/sinif
https://universe.roboflow.com/hu178/hu164_hca_test_difetti_msa
https://universe.roboflow.com/point-it/belly-kargd
https://universe.roboflow.com/tam-sho2c/teeth-8nb7w
